CustomerID,Age,FamilyMember,Region,Gender,EducationScore,EmploymentScore,IncomeGroup,Marital Status,DaysSinceFirstProduct,NumberofTransactions,CashTransactions,CardTransaction,ChequeTransaction,DaysSinceLastTransaction,DaystoNextRenewal,NumberPremiumPaid,PremiumAmt,AquisitionChannel,Carwonership,TwowheelerOwnership,MedicalBill,TotalPoliciesMatured,TotalPoliciesBought,AnnualPolicies,SemiAnnualPolicies,QuarterlyPolicies,MonthlyPolicies,SalesRepRating,Email_Response,Call_Respone,Message_Response,Complaintslogged,NumberofClaims,ClaimsPaid,ClaimsDenied,CarInsurance,TwoWheelerInsurance,CommercialInsurance,HealthInsurance,AccidentIsnurance,TravelInsurance,HomeInsurance,LifeInsurance
C138,41,1,Region 7,Female,10,9,10,0,1719,20,9,9,2,286,276,14,7988,Online,0,1,1,3,3,3,0,0,0,6,0,1,1,5,2,0,2,0,0,0,1,0,1,1,0
C139,32,3,Region 6,Female,7,9,10,0,1024,8,2,3,3,70,141,5,9242,Reseller,1,0,0,0,2,2,0,0,0,5,0,1,0,4,1,1,0,0,0,1,0,0,1,0,0
C140,48,3,Region 6,Female,10,9,8,1,898,12,5,7,0,161,30,6,11082,Direct,0,1,0,1,4,1,2,0,1,7,1,0,0,5,1,1,0,0,1,0,0,1,1,1,0
C141,48,6,Region 6,Female,6,6,9,1,1747,14,8,1,5,83,114,23,5924,Direct,1,1,0,1,5,2,3,0,0,9,0,1,1,3,3,3,0,1,0,1,0,1,1,0,1
C142,33,1,Region 1,Male,7,8,8,0,1654,16,7,3,6,161,228,4,8885,Reseller,1,1,0,2,2,1,0,0,1,6,1,1,0,5,4,3,1,1,0,1,0,0,0,0,0
C143,57,3,Region 4,Female,5,5,5,1,1170,13,4,8,1,94,359,9,5613,Direct,0,0,1,2,3,2,0,1,0,10,1,0,1,1,2,2,0,0,0,0,1,1,0,0,1
C144,50,4,Region 7,Female,5,7,6,1,286,9,3,6,0,255,327,0,13865,Online,0,0,0,0,4,1,0,1,2,8,1,0,1,1,4,1,3,0,0,1,1,1,0,0,1
C145,31,5,Region 1,Female,5,9,10,1,538,15,7,2,6,29,353,2,13508,Reseller,1,1,0,2,2,0,2,0,0,7,0,0,0,1,4,1,3,0,1,0,0,0,0,1,0
C146,39,6,Region 3,Male,5,7,7,1,1364,14,3,6,5,327,162,7,12691,Online,1,1,0,3,5,0,0,2,3,8,1,1,0,4,4,4,0,0,1,1,0,0,1,1,1
C147,42,3,Region 2,Male,9,8,5,0,1367,26,8,10,8,53,81,7,8127,Direct,0,1,0,1,2,2,0,0,0,10,1,1,0,5,4,4,0,0,1,0,1,0,0,0,0
C148,46,3,Region 4,Female,7,8,9,1,759,16,4,7,5,237,305,0,10862,Reseller,1,1,1,2,5,0,0,0,5,6,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1
C149,58,1,Region 5,Female,8,8,9,1,363,25,9,7,9,75,331,0,9382,Online,1,1,1,2,2,0,0,1,1,5,1,1,1,4,3,3,0,1,1,0,0,0,0,0,0
C150,55,3,Region 1,Female,5,8,8,0,928,21,9,6,6,62,276,10,7446,Reseller,1,0,0,1,4,4,0,0,0,10,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1
C151,31,4,Region 2,Female,8,9,9,1,897,21,10,9,2,358,115,8,9725,Reseller,0,1,1,1,4,2,1,1,0,7,0,0,1,4,3,2,1,0,1,1,0,1,1,0,0
C152,65,6,Region 4,Female,6,7,9,1,1365,20,10,5,5,19,339,10,8173,Online,1,1,1,0,4,2,1,0,1,10,0,1,0,5,2,2,0,1,1,0,1,1,0,0,0
C153,48,3,Region 1,Male,10,6,7,1,32,11,4,2,5,262,269,0,7110,Reseller,1,1,0,3,6,5,0,1,0,10,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
C154,41,5,Region 3,Male,8,6,5,1,1328,8,2,2,4,115,271,3,14025,Direct,1,1,0,2,3,0,0,1,2,5,1,0,0,5,0,0,0,1,0,0,0,1,0,1,0
C155,27,6,Region 10,Male,10,8,6,1,166,15,8,4,3,26,43,0,14217,Reseller,0,1,0,2,3,1,1,1,0,9,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
C156,30,5,Region 10,Female,10,6,6,0,1401,14,2,5,7,135,335,11,14521,Direct,1,1,1,1,3,3,0,0,0,7,1,1,0,3,5,2,3,0,0,0,1,1,1,0,0
C157,62,4,Region 7,Male,8,5,5,1,1440,19,9,8,2,281,84,23,7448,Online,1,1,0,4,6,0,6,0,0,8,0,1,0,3,3,3,0,1,1,1,0,1,1,1,0
C158,34,2,Region 4,Male,6,7,7,0,1761,4,4,0,0,351,111,9,13441,Direct,1,0,0,1,2,0,2,0,0,9,0,0,1,4,2,0,2,0,0,0,1,0,0,0,1
C159,63,5,Region 3,Female,8,6,6,1,932,15,5,3,7,338,105,12,11713,Reseller,0,0,0,0,5,1,2,2,0,8,0,1,0,1,5,3,2,0,0,1,1,1,1,1,0
C160,34,2,Region 9,Male,6,8,8,0,1117,10,7,3,0,159,150,6,7772,Online,0,1,1,2,2,2,0,0,0,10,0,1,1,5,0,0,0,0,0,1,0,1,0,0,0
C161,26,1,Region 2,Female,5,10,7,0,938,27,9,10,8,115,326,12,11063,Direct,1,1,1,2,5,2,3,0,0,7,1,0,1,5,3,2,1,1,1,1,1,1,0,0,0
C162,63,3,Region 2,Male,9,9,7,1,1688,8,2,5,1,136,183,22,12372,Direct,1,1,0,0,5,4,1,0,0,7,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1
C163,26,4,Region 10,Female,8,5,8,0,1443,13,6,0,7,365,277,6,12576,Reseller,1,0,1,2,3,1,1,0,1,6,1,0,1,3,0,0,0,1,0,0,1,1,0,0,0
C164,62,3,Region 8,Female,10,5,9,1,185,11,3,8,0,39,177,3,12445,Direct,1,0,0,1,6,6,0,0,0,5,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1
C165,29,3,Region 3,Female,9,7,7,0,775,16,5,4,7,297,168,4,9420,Online,1,1,1,0,3,0,2,0,1,5,0,0,0,0,4,1,3,1,0,1,0,0,0,1,0
C166,33,3,Region 2,Female,8,5,7,1,1501,7,2,2,3,220,135,20,5909,Reseller,1,1,0,2,5,4,0,1,0,9,1,0,0,5,1,0,1,1,0,0,1,1,1,0,1
C167,35,3,Region 2,Male,10,10,8,1,598,17,9,6,2,310,365,11,14019,Direct,1,1,1,3,7,2,5,0,0,8,1,0,1,2,4,2,2,1,1,1,1,1,1,1,0
C168,47,5,Region 1,Male,9,9,9,1,336,6,0,4,2,264,53,1,6162,Online,1,1,0,2,4,1,2,1,0,5,0,0,1,5,2,2,0,0,1,0,0,1,1,1,0
C169,44,6,Region 7,Male,8,9,7,1,65,19,6,4,9,127,165,0,9817,Online,1,1,0,4,5,2,3,0,0,6,1,0,1,4,4,4,0,1,1,1,0,1,1,0,0
C170,36,1,Region 3,Male,9,7,7,0,754,24,8,9,7,34,363,2,8939,Reseller,1,0,1,0,1,0,1,0,0,5,0,0,1,2,5,2,3,0,0,0,0,0,1,0,0
C171,25,4,Region 10,Male,5,9,7,1,1632,16,4,4,8,177,137,8,11183,Direct,1,1,1,2,2,0,2,0,0,10,1,0,1,1,5,0,5,0,1,0,0,1,0,0,0
C172,41,2,Region 3,Male,5,5,6,1,763,11,1,8,2,276,293,6,5071,Reseller,1,1,1,2,5,0,1,2,2,9,1,1,0,1,3,2,1,0,1,0,1,1,0,1,1
C173,43,6,Region 5,Male,5,10,8,0,1462,8,1,0,7,160,115,4,5871,Reseller,0,0,0,1,1,1,0,0,0,8,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
C174,64,2,Region 3,Male,6,9,9,1,1638,11,5,6,0,10,40,8,7863,Reseller,1,1,1,0,3,1,1,0,1,7,0,0,0,3,3,2,1,1,0,0,0,1,0,1,0
C175,35,6,Region 3,Male,9,7,7,0,251,6,1,4,1,227,155,2,8482,Direct,1,0,1,5,6,4,1,1,0,7,0,1,0,1,4,0,4,1,0,1,1,0,1,1,1
C176,57,6,Region 5,Female,9,8,6,0,735,6,5,0,1,299,325,12,12893,Online,1,0,1,3,6,5,0,1,0,5,1,1,0,3,3,1,2,0,0,1,1,1,1,1,1
C177,63,2,Region 9,Male,8,9,9,0,1394,25,8,8,9,141,249,15,11796,Reseller,1,1,1,6,6,4,0,0,2,9,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1
C178,55,2,Region 8,Male,8,6,9,0,755,19,4,10,5,277,172,6,10673,Online,1,1,1,3,4,0,1,2,1,7,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1
C179,59,1,Region 1,Male,8,5,5,0,1745,20,6,7,7,39,328,23,9188,Reseller,1,1,0,0,5,5,0,0,0,10,1,0,1,4,2,2,0,1,1,0,0,1,0,1,1
C180,59,3,Region 9,Male,8,6,9,0,1274,10,2,2,6,23,342,6,5208,Direct,1,1,1,1,2,1,1,0,0,5,1,0,0,4,3,0,3,0,1,0,0,0,0,0,1
C181,25,1,Region 2,Male,6,6,8,0,773,21,8,6,7,316,142,10,7548,Direct,0,1,1,5,5,5,0,0,0,6,0,0,1,2,0,0,0,0,0,1,1,0,1,1,1
C182,55,5,Region 9,Female,10,10,6,0,969,24,6,8,10,167,352,9,10885,Reseller,1,1,1,1,5,1,3,0,1,8,1,1,0,5,5,5,0,1,1,1,1,0,0,1,0
C183,65,2,Region 5,Female,6,10,9,0,840,18,6,10,2,312,157,4,11128,Reseller,0,1,1,0,2,2,0,0,0,7,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
C184,44,6,Region 4,Female,10,6,7,1,1451,13,3,6,4,211,106,18,14567,Direct,1,1,1,3,6,0,3,2,1,8,1,1,1,0,3,0,3,1,1,1,0,1,1,0,1
C185,39,1,Region 3,Male,9,6,10,0,1558,14,4,7,3,72,182,12,11430,Online,1,0,1,2,3,2,1,0,0,7,1,0,0,5,2,1,1,0,0,0,1,1,0,0,1
C186,61,1,Region 3,Male,7,10,6,1,663,16,7,7,2,303,212,6,8116,Reseller,1,1,0,1,4,0,3,1,0,9,1,1,1,0,3,2,1,0,1,0,0,0,1,1,1
C187,65,3,Region 6,Female,7,6,8,0,589,7,3,4,0,299,192,7,7146,Reseller,1,0,1,3,5,4,1,0,0,8,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0
C188,48,3,Region 1,Male,8,10,5,1,365,14,5,3,6,101,168,4,9798,Online,1,1,1,0,4,1,3,0,0,10,0,0,0,4,4,1,3,0,0,0,0,1,1,1,1
C189,32,6,Region 1,Female,7,6,6,1,93,11,1,1,9,238,334,0,7260,Reseller,1,1,1,0,4,2,0,2,0,7,1,1,1,3,4,3,1,0,1,1,1,0,0,1,0
C190,32,5,Region 6,Male,7,6,7,0,800,18,0,10,8,359,117,2,12748,Direct,1,1,0,2,2,0,1,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
C191,27,4,Region 10,Male,9,5,5,1,433,19,2,9,8,96,347,2,6002,Direct,1,1,0,0,2,2,0,0,0,6,0,0,0,4,5,4,1,1,0,0,0,1,0,0,0
C192,58,6,Region 4,Male,6,10,8,1,1036,21,7,6,8,357,48,2,7874,Direct,1,1,0,0,1,1,0,0,0,8,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0
C193,28,1,Region 1,Male,8,9,8,1,877,15,4,6,5,268,346,2,14137,Online,1,1,1,0,2,1,0,0,1,9,1,0,0,2,2,2,0,0,1,0,0,0,1,0,0
C194,36,2,Region 1,Female,10,9,9,0,1618,19,7,10,2,70,230,4,13619,Reseller,1,1,0,1,2,0,0,1,1,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
C195,51,1,Region 10,Female,5,10,8,1,1356,20,9,4,7,76,127,14,5665,Reseller,1,1,1,4,6,3,0,1,2,7,1,0,1,3,1,1,0,0,1,1,1,0,1,1,1
C196,57,2,Region 6,Female,8,6,6,1,700,22,3,10,9,233,229,4,11581,Direct,1,0,0,1,3,1,2,0,0,5,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
C197,36,5,Region 1,Male,9,5,7,0,1394,19,10,9,0,92,167,11,7350,Online,1,1,0,3,4,3,0,0,1,6,0,1,1,2,1,1,0,1,0,1,1,0,1,0,0
C198,53,3,Region 2,Female,10,9,10,0,826,11,6,4,1,95,220,11,13861,Direct,1,1,1,6,7,1,0,4,2,10,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
C199,55,6,Region 7,Male,6,10,9,0,161,16,3,7,6,261,317,1,12331,Online,0,1,0,3,3,3,0,0,0,6,1,1,1,5,2,1,1,0,0,1,1,0,0,0,1
C200,55,2,Region 2,Male,9,8,7,1,1412,15,6,8,1,327,110,26,6180,Reseller,1,1,1,7,7,5,2,0,0,6,0,0,0,3,3,0,3,1,1,0,1,1,1,1,1
C201,61,4,Region 7,Female,6,10,7,0,127,8,2,1,5,166,46,0,13786,Reseller,1,1,1,3,4,2,0,2,0,7,1,0,1,0,4,0,4,1,0,1,0,0,0,1,1
C202,27,1,Region 4,Female,9,5,5,0,37,18,5,10,3,308,330,0,13049,Direct,1,1,0,1,4,0,0,2,2,5,0,0,1,3,1,1,0,0,1,1,0,0,1,1,0
C203,36,4,Region 7,Female,10,9,10,1,1070,15,7,6,2,119,342,10,7574,Direct,1,1,0,1,4,1,3,0,0,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
C204,62,6,Region 2,Female,8,10,10,0,600,17,9,8,0,277,228,1,11526,Online,1,1,0,1,4,0,1,0,3,6,0,1,0,3,2,2,0,1,0,1,1,0,0,1,0
C205,63,4,Region 5,Male,8,6,9,1,1696,9,0,2,7,21,62,18,12433,Online,1,1,0,2,4,4,0,0,0,5,1,0,0,4,0,0,0,1,1,1,0,0,0,0,1
C206,39,6,Region 6,Female,9,6,8,1,369,19,10,6,3,169,57,2,9663,Direct,0,0,1,2,3,0,2,0,1,9,0,1,1,2,4,1,3,0,0,0,1,1,0,1,0
C207,43,1,Region 7,Female,6,8,7,1,1741,12,4,7,1,241,103,4,9697,Online,0,0,0,3,3,1,0,0,2,8,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0
C208,52,4,Region 8,Male,9,10,9,1,321,18,3,7,8,20,126,4,6590,Direct,1,1,1,4,5,5,0,0,0,6,0,0,1,3,0,0,0,1,1,0,1,1,1,0,0
C209,30,2,Region 3,Male,6,10,7,1,1517,21,7,10,4,200,184,20,8258,Online,1,1,1,3,5,3,0,2,0,8,1,0,0,4,1,0,1,1,1,0,1,0,0,1,1
C210,31,2,Region 8,Male,7,7,5,1,715,7,7,0,0,194,130,1,7685,Direct,1,0,0,1,1,1,0,0,0,10,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1
C211,54,5,Region 10,Male,9,9,10,0,84,14,8,2,4,51,247,0,9032,Online,1,1,1,0,3,1,0,2,0,7,0,0,1,1,2,2,0,1,1,0,0,0,0,1,0
C212,48,5,Region 8,Male,6,9,9,1,1276,16,2,8,6,118,244,9,5610,Online,0,1,0,2,3,2,0,1,0,8,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
C213,38,4,Region 9,Female,5,8,9,0,607,12,2,1,9,218,196,4,9632,Direct,0,1,0,1,4,3,0,0,1,10,0,1,1,5,3,2,1,0,0,0,1,1,1,1,0
C214,55,4,Region 10,Male,6,5,9,1,392,16,7,1,8,104,50,2,10049,Online,1,1,0,1,4,1,0,1,2,8,0,1,0,1,3,1,2,1,1,0,0,1,0,0,1
C215,61,4,Region 3,Female,7,9,6,0,526,23,7,10,6,17,298,3,9613,Reseller,0,1,1,0,3,1,0,2,0,7,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0
C216,29,3,Region 7,Female,7,8,5,1,157,14,7,7,0,18,42,1,14402,Direct,0,1,0,5,5,2,3,0,0,9,1,0,0,5,3,1,2,0,1,1,1,0,1,0,1
C217,34,1,Region 7,Female,5,6,8,1,458,13,4,3,6,43,128,4,8675,Direct,1,1,0,4,4,1,3,0,0,9,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
C218,63,4,Region 10,Female,6,6,8,0,1273,12,4,3,5,170,98,13,9106,Online,1,1,1,0,4,4,0,0,0,5,0,1,1,5,4,2,2,1,1,0,1,0,1,0,0
C219,55,6,Region 10,Female,8,10,6,1,394,13,7,4,2,151,267,0,11167,Online,1,1,1,1,2,0,0,0,2,7,1,0,1,4,4,4,0,0,1,0,0,0,0,1,0
C220,55,2,Region 4,Male,5,9,5,1,793,17,9,7,1,163,30,4,14381,Direct,0,1,1,1,2,2,0,0,0,7,1,1,1,4,0,0,0,0,1,0,0,1,0,0,0
C221,32,2,Region 6,Female,8,9,7,1,513,17,7,10,0,257,315,4,12108,Direct,1,0,1,2,3,3,0,0,0,7,1,1,1,4,2,1,1,1,0,0,1,0,0,0,1
C222,29,1,Region 6,Male,9,5,10,0,990,21,6,9,6,151,304,10,10907,Reseller,1,1,1,1,4,4,0,0,0,8,0,1,1,3,0,0,0,1,1,1,0,0,1,0,0
C223,36,2,Region 4,Female,9,10,7,0,453,12,0,2,10,151,258,3,7434,Reseller,1,0,1,3,4,2,1,0,1,8,0,0,1,4,2,0,2,1,0,0,0,0,1,1,1
C224,28,5,Region 3,Male,8,9,5,1,698,14,4,1,9,347,95,6,8977,Direct,0,0,1,0,5,3,0,1,1,7,1,0,1,4,1,0,1,0,0,1,1,1,1,0,1
C225,51,1,Region 1,Male,6,10,9,1,1720,12,2,5,5,259,47,22,9447,Reseller,1,1,0,3,6,1,0,4,1,9,0,1,1,2,2,1,1,0,1,1,1,0,1,1,1
C226,33,4,Region 4,Male,6,10,5,1,1277,3,1,2,0,76,347,6,13208,Reseller,0,1,1,2,2,2,0,0,0,5,1,0,0,3,5,1,4,0,1,1,0,0,0,0,0
C227,37,1,Region 7,Female,6,6,5,1,1727,9,2,0,7,181,196,4,13380,Direct,0,0,0,0,2,1,0,0,1,5,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1
C228,33,1,Region 10,Male,6,5,8,1,1061,22,7,10,5,229,211,13,6696,Online,0,1,0,4,5,3,0,2,0,10,1,0,0,0,5,5,0,0,1,1,1,1,0,1,0
C229,59,1,Region 1,Female,5,6,9,0,488,18,8,9,1,360,358,1,11672,Direct,1,0,0,0,1,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
C230,63,4,Region 7,Female,9,6,8,0,877,21,5,7,9,67,233,8,13559,Reseller,0,1,1,0,4,2,2,0,0,7,0,0,1,4,5,3,2,0,1,0,1,0,0,1,1
C231,59,6,Region 10,Female,5,8,7,1,305,21,2,9,10,95,200,1,10759,Reseller,1,1,1,1,2,2,0,0,0,5,1,0,0,2,1,0,1,1,0,0,1,0,0,0,0
C232,42,2,Region 8,Female,8,9,8,0,1424,23,8,9,6,35,114,13,9160,Online,1,0,0,1,4,1,1,2,0,9,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0
C233,27,6,Region 2,Male,10,6,5,1,1650,8,0,6,2,84,231,13,9329,Reseller,0,1,0,4,5,3,0,0,2,8,1,0,1,2,0,0,0,0,1,1,0,1,1,0,1
C234,65,2,Region 3,Female,8,9,6,1,1156,9,0,9,0,267,114,18,14119,Online,1,1,1,5,6,5,1,0,0,6,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1
C235,40,5,Region 9,Male,7,6,7,1,193,13,2,1,10,180,207,0,13552,Online,1,0,1,1,4,1,1,0,2,6,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0
C236,35,6,Region 8,Male,6,5,8,1,1625,18,3,8,7,317,348,4,5217,Reseller,1,0,0,0,2,0,0,1,1,10,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0
C237,44,5,Region 10,Female,8,8,9,0,1093,20,0,10,10,180,219,13,8776,Reseller,1,1,1,3,5,4,1,0,0,9,1,0,0,2,3,0,3,1,1,1,1,1,0,0,0
C238,32,6,Region 1,Female,5,7,9,1,746,15,2,4,9,263,95,12,12495,Reseller,0,1,1,6,6,4,2,0,0,7,0,0,1,5,5,2,3,0,1,1,1,1,0,1,1
C239,64,1,Region 5,Male,6,9,10,0,770,18,8,3,7,255,219,4,8276,Online,1,1,1,0,2,2,0,0,0,6,0,0,1,1,3,0,3,0,0,0,1,0,0,0,1
C240,26,6,Region 6,Male,8,7,10,1,1008,13,2,10,1,306,99,9,7115,Reseller,1,1,0,2,4,1,2,1,0,9,1,0,1,2,5,4,1,1,1,0,1,0,0,1,0
C241,25,4,Region 2,Male,8,7,5,0,862,13,5,4,4,313,43,11,14818,Reseller,1,1,0,2,5,4,0,1,0,8,0,0,1,1,3,3,0,1,0,0,1,1,1,1,0
C242,51,2,Region 5,Male,6,7,9,1,501,15,2,7,6,57,79,4,9374,Online,1,0,0,2,3,3,0,0,0,10,0,1,0,4,0,0,0,0,0,1,1,0,0,0,1
C243,28,2,Region 2,Male,8,10,6,0,568,12,9,1,2,27,65,5,12622,Direct,0,1,0,2,4,2,1,1,0,6,0,1,0,5,2,2,0,0,0,1,0,1,0,1,1
C244,52,4,Region 5,Female,10,7,6,0,1819,19,8,6,5,37,206,13,12451,Online,1,1,1,0,3,1,0,2,0,9,1,1,0,3,3,1,2,1,0,0,1,0,1,0,0
C245,26,3,Region 2,Male,7,6,7,1,1345,23,10,4,9,330,171,7,11848,Reseller,0,1,1,0,3,0,0,2,1,7,0,0,1,3,4,0,4,0,1,0,0,1,0,0,1
C246,41,4,Region 2,Male,9,6,9,0,251,21,8,7,6,124,150,2,5848,Direct,1,1,0,0,4,4,0,0,0,5,0,1,1,5,1,0,1,1,1,1,0,0,0,0,1
C247,54,3,Region 6,Male,7,8,8,1,1134,19,10,9,0,252,172,12,13278,Reseller,1,1,1,3,5,0,2,2,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1
C248,53,4,Region 5,Male,6,9,9,1,482,20,4,9,7,11,247,5,10625,Reseller,0,1,0,0,5,1,1,3,0,9,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0
C249,50,6,Region 10,Female,5,9,9,1,807,12,6,1,5,303,178,2,14071,Online,0,1,0,0,3,0,0,1,2,6,0,0,1,0,4,1,3,0,1,1,0,1,0,0,0
C250,64,5,Region 6,Female,8,10,6,0,640,10,0,3,7,135,33,6,12697,Online,1,1,0,0,4,3,1,0,0,6,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1
C251,62,1,Region 6,Male,8,8,6,1,1720,23,10,8,5,18,210,9,14703,Online,1,1,1,2,2,2,0,0,0,5,0,0,0,5,2,1,1,1,1,0,0,0,0,0,0
C252,58,5,Region 8,Female,6,5,6,1,797,17,7,4,6,15,185,8,12111,Online,0,1,0,4,4,0,2,2,0,6,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0
C253,47,4,Region 3,Female,9,7,10,1,920,12,5,7,0,167,74,7,5046,Online,1,1,0,0,4,3,0,0,1,5,0,1,1,5,3,1,2,0,1,0,0,1,1,1,0
C254,37,4,Region 4,Male,9,10,10,1,1518,15,1,6,8,87,254,8,8864,Direct,1,1,0,2,2,2,0,0,0,5,1,0,1,5,2,0,2,0,1,1,0,0,0,0,0
C255,28,5,Region 10,Male,7,10,9,0,764,8,1,2,5,277,197,6,5703,Online,0,1,0,0,3,1,1,1,0,9,1,1,1,0,2,1,1,0,0,0,1,0,0,1,1
C256,44,4,Region 7,Female,9,6,10,0,1531,20,5,6,9,133,279,8,7047,Online,0,1,1,0,2,0,2,0,0,8,0,1,1,1,2,1,1,0,0,0,1,0,1,0,0
C257,55,2,Region 9,Female,10,7,9,1,917,9,2,2,5,139,340,9,14270,Online,0,1,1,2,4,3,1,0,0,6,1,1,0,3,0,0,0,0,1,0,0,1,1,1,0
C258,57,6,Region 4,Female,6,9,10,1,917,3,0,2,1,171,129,7,9658,Online,1,1,1,1,4,1,2,0,1,5,0,1,1,5,1,1,0,0,1,0,0,1,0,1,1
C259,42,2,Region 5,Female,9,8,9,0,547,16,3,3,10,36,164,6,8912,Online,1,1,0,1,5,0,2,3,0,8,0,0,1,4,1,0,1,0,1,1,1,0,0,1,1
C260,50,6,Region 10,Female,9,7,5,0,1676,6,4,2,0,322,274,8,11976,Online,1,0,0,1,2,1,0,1,0,6,1,0,0,5,5,3,2,0,0,0,0,1,0,0,1
C261,32,1,Region 1,Male,5,5,8,0,893,25,9,9,7,110,37,6,10305,Direct,1,1,0,2,5,1,1,1,2,6,1,0,1,0,5,5,0,1,1,0,0,1,0,1,1
C262,52,6,Region 7,Male,6,6,9,0,1699,8,4,4,0,73,264,13,6365,Direct,1,1,1,3,3,1,2,0,0,6,1,0,1,2,5,2,3,1,1,0,0,0,0,0,1
C263,30,3,Region 2,Male,10,7,9,1,66,15,3,5,7,213,195,0,9671,Reseller,0,0,0,1,1,1,0,0,0,10,1,1,0,1,2,0,2,0,0,0,0,0,0,0,1
C264,34,5,Region 9,Male,5,5,8,1,682,17,5,9,3,16,332,4,6209,Online,1,1,0,0,3,2,1,0,0,8,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
C265,43,6,Region 4,Female,8,5,5,0,859,14,0,10,4,227,135,4,8815,Direct,0,1,0,3,3,2,0,0,1,10,1,1,1,2,1,0,1,0,1,0,0,0,0,1,1
C266,64,5,Region 1,Female,7,9,7,1,1725,18,8,6,4,139,217,13,10968,Direct,1,1,0,0,4,1,2,0,1,9,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
C267,29,5,Region 6,Male,8,6,5,0,1063,13,8,1,4,96,129,14,5594,Direct,1,0,1,4,5,5,0,0,0,8,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1
C268,64,1,Region 1,Male,6,9,7,1,540,17,6,6,5,252,213,7,5069,Reseller,1,1,1,1,5,5,0,0,0,6,1,1,1,3,1,1,0,0,0,1,1,0,1,1,1
C269,59,3,Region 4,Female,8,5,7,0,264,17,5,8,4,132,117,1,8923,Direct,1,1,0,0,2,2,0,0,0,8,0,1,0,1,3,3,0,1,0,0,0,0,1,0,0
C270,43,1,Region 5,Female,10,5,10,0,623,21,5,8,8,363,100,6,12638,Reseller,1,1,0,3,4,4,0,0,0,10,0,0,1,3,5,4,1,1,0,1,0,1,0,0,1
C271,64,5,Region 5,Male,7,10,5,1,416,12,1,2,9,124,222,3,10239,Direct,0,0,0,1,3,3,0,0,0,9,0,1,0,2,1,0,1,0,0,1,0,1,0,0,1
C272,51,3,Region 2,Male,6,5,8,0,381,14,7,4,3,51,295,5,12041,Online,1,1,1,0,5,2,0,3,0,6,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0
C273,41,4,Region 6,Male,10,8,5,1,1182,3,0,2,1,295,286,12,5791,Online,0,1,0,0,5,4,0,0,1,8,1,1,0,5,1,1,0,0,1,1,0,0,1,1,1
C274,52,3,Region 5,Female,6,6,7,0,886,14,10,0,4,335,332,6,14528,Online,0,1,0,1,3,1,1,1,0,8,0,1,0,0,2,2,0,0,1,0,0,1,1,0,0
C275,36,2,Region 10,Female,8,6,7,1,941,11,6,5,0,97,17,10,5802,Direct,1,0,0,4,4,4,0,0,0,5,0,1,1,4,4,4,0,0,0,1,0,1,1,0,1
C276,39,4,Region 9,Female,6,10,9,0,975,26,9,7,10,318,170,9,13529,Online,0,1,0,2,7,1,2,1,3,8,0,1,1,1,5,5,0,0,1,1,1,1,1,1,1
C277,32,4,Region 7,Male,6,6,8,1,658,20,4,10,6,207,254,10,14451,Reseller,1,1,0,2,7,0,2,4,1,7,0,0,1,4,1,0,1,1,1,1,1,1,0,1,1
C278,52,4,Region 4,Female,7,9,8,0,1079,11,2,2,7,111,284,8,5728,Reseller,1,0,0,3,3,3,0,0,0,6,0,0,1,5,2,0,2,0,0,1,0,1,1,0,0
